,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,reno,sqft_living_times_grade,condition_div_grade,bathrooms_sq,median_by_zip,Closest_WF
3998,762000.0,5,2.0,3370,5000,1.5,0.0,0.0,4,7,2140,1230.0,1907,0.0,47.6373,-122.35,1920,0,23590,0.5714285714285714,4.0,85957.0,2.03
3999,247500.0,4,1.75,2290,7765,1.0,0.0,0.0,3,6,2290,0.0,1936,1953.0,47.4997,-122.353,1240,1,13740,0.5,3.0625,58429.0,15.39
4000,282500.0,3,2.25,1670,7150,2.0,0.0,0.0,4,7,1670,0.0,1990,0.0,47.3603,-122.088,1570,0,11690,0.5714285714285714,5.0625,89352.0,29.52
4001,395000.0,3,1.75,1460,22651,1.0,0.0,0.0,4,7,1460,0.0,1961,0.0,47.4861,-122.03,2030,0,10220,0.5714285714285714,3.0625,102025.0,18.75
4002,295000.0,3,1.75,1770,8235,1.0,0.0,0.0,3,7,1030,740.0,1960,0.0,47.4323,-122.328,1560,0,12390,0.42857142857142855,3.0625,46871.0,22.23
4003,235000.0,2,1.0,820,5100,1.0,0.0,0.0,4,6,820,0.0,1954,0.0,47.5175,-122.205,2270,0,4920,0.6666666666666666,1.0,73330.0,10.72
4004,770000.0,3,1.75,1900,6334,1.0,0.0,2.0,3,8,1450,450.0,1948,0.0,47.6675,-122.276,1530,0,15200,0.375,3.0625,49647.0,8.02
4005,559950.0,2,2.0,1870,4950,1.0,0.0,0.0,3,8,1870,0.0,2006,0.0,47.7195,-122.022,1670,0,14960,0.375,4.0,120970.0,8.34
4006,639000.0,4,2.0,1840,5419,1.0,0.0,0.0,4,7,920,920.0,1942,0.0,47.6483,-122.404,1800,0,12880,0.5714285714285714,4.0,87486.0,2.36
4007,314950.0,3,1.0,1590,8470,1.0,0.0,0.0,4,7,1140,450.0,1967,0.0,47.4473,-122.159,1570,0,11130,0.5714285714285714,1.0,82134.0,18.84
4008,525000.0,3,1.0,1640,6180,1.0,0.0,0.0,4,7,1640,291.85172397483797,1946,0.0,47.5682,-122.284,1540,0,11480,0.5714285714285714,1.0,55725.0,7.85
4009,2400000.0,3,2.25,3000,11665,1.5,1.0,4.0,3,11,3000,0.0,2001,0.0,47.5884,-122.086,3000,0,33000,0.2727272727272727,5.0625,150301.0,8.16
4010,820000.0,3,1.75,2160,6272,1.0,0.0,0.0,4,8,1390,770.0,1960,0.0,47.6777,-122.306,1290,0,17280,0.5,3.0625,92039.0,6.98
4011,1390000.0,3,3.0,2490,3600,2.0,0.0,3.0,4,8,1790,700.0,1911,0.0,47.6313,-122.369,2490,0,19920,0.5,9.0,73794.0,0.89
4012,521450.0,3,2.0,1290,5700,1.0,0.0,0.0,5,7,1290,0.0,1950,0.0,47.5713,-122.397,1160,0,9030,0.7142857142857143,4.0,77781.0,7.47
4013,760750.0,3,2.5,3190,49137,2.0,0.0,0.0,3,9,3190,0.0,1988,0.0,47.6027,-122.043,3240,0,28710,0.3333333333333333,6.25,145262.0,8.32
4014,759600.0,4,1.0,1540,115434,1.5,0.0,0.0,4,7,1540,0.0,1923,0.0,47.4163,-122.22,2027,0,10780,0.5714285714285714,1.0,67793.0,22.01
4015,346150.0,3,2.0,2140,7200,1.0,0.0,0.0,4,8,1480,660.0,1966,0.0,47.5084,-122.185,2070,0,17120,0.5,4.0,73330.0,11.82
4016,390000.0,2,1.0,980,3800,1.0,0.0,0.0,3,7,980,0.0,1926,0.0,47.6903,-122.34,1520,0,6860,0.42857142857142855,1.0,81330.0,6.53
4017,359950.0,5,2.25,2450,9432,2.0,0.0,0.0,3,8,2450,0.0,1973,0.0,47.4519,-122.13,2310,0,19600,0.375,5.0625,82134.0,18.86
4018,430000.0,3,2.0,1360,5120,1.5,0.0,0.0,4,6,910,450.0,1924,0.0,47.5587,-122.393,1440,0,8160,0.6666666666666666,4.0,77781.0,8.81
4019,960000.0,4,3.5,4610,11676,2.0,0.0,0.0,3,10,4610,0.0,2000,0.0,47.6011,-121.983,3900,0,46100,0.3,12.25,150301.0,11.44
4020,800000.0,7,6.75,7480,41664,2.0,0.0,2.0,3,11,5080,2400.0,1953,0.0,47.4643,-122.368,2810,0,82280,0.2727272727272727,45.5625,66323.0,19.23
4021,1010000.0,3,2.5,2860,5805,2.0,0.0,0.0,3,9,2860,0.0,1999,0.0,47.6218,-122.16,2360,0,25740,0.3333333333333333,6.25,88940.0,1.96
4022,290000.0,3,2.0,1810,11456,1.0,0.0,0.0,3,7,1810,0.0,1970,0.0,47.4648,-121.756,1360,0,12670,0.42857142857142855,4.0,93380.0,34.24
4023,1350000.0,4,2.0,2240,10296,1.0,0.0,0.0,5,8,2240,0.0,1948,0.0,47.6177,-122.217,2500,0,17920,0.625,4.0,102374.0,1.04
4024,777000.0,3,3.25,3610,59677,2.0,0.0,0.0,3,10,2440,1170.0,2003,0.0,47.5464,-122.088,3130,0,36100,0.3,10.5625,102025.0,10.82
4025,526000.0,2,1.0,1450,4500,1.5,0.0,0.0,4,7,1450,0.0,1921,0.0,47.6739,-122.396,1470,0,10150,0.5714285714285714,1.0,77170.0,4.32
4026,550000.0,3,3.5,1450,1091,2.0,0.0,0.0,3,8,1200,250.0,2007,0.0,47.6475,-122.359,1490,0,11600,0.375,12.25,73794.0,1.78
4027,276000.0,3,1.5,1820,8750,1.0,0.0,0.0,4,7,1200,620.0,1958,0.0,47.4213,-122.322,1500,0,12740,0.5714285714285714,2.25,55845.0,23.17
4028,2500000.0,5,3.25,5620,12672,2.0,0.0,0.0,4,11,4140,1480.0,1916,0.0,47.5786,-122.287,4470,0,61820,0.3636363636363637,10.5625,62633.0,7.34
4029,325000.0,3,1.75,2080,6554,1.0,0.0,0.0,3,7,1040,1040.0,1950,0.0,47.5135,-122.257,1230,0,14560,0.42857142857142855,3.0625,55725.0,11.85
4030,365000.0,3,2.5,1780,1754,3.0,0.0,0.0,3,8,1780,0.0,2007,0.0,47.548,-122.373,1780,0,14240,0.375,6.25,68342.0,9.92
4031,2150000.0,8,6.0,4340,9415,2.0,0.0,0.0,3,8,4340,0.0,1967,0.0,47.6316,-122.202,2050,0,34720,0.375,36.0,102374.0,1.95
4032,825050.0,4,3.25,2860,3680,2.0,0.0,0.0,3,9,1980,880.0,1925,1993.0,47.6752,-122.3,2010,1,25740,0.3333333333333333,10.5625,92039.0,7.16
4033,690000.0,3,1.5,2540,9520,1.0,0.0,0.0,3,8,1500,1040.0,1959,0.0,47.6834,-122.306,1870,0,20320,0.375,2.25,92039.0,7.4
4034,390000.0,4,1.0,1140,6250,1.5,0.0,0.0,3,6,1140,0.0,1958,0.0,47.5433,-122.375,1140,0,6840,0.5,1.0,68342.0,10.44
4035,385000.0,3,2.0,1320,1297,3.0,0.0,0.0,3,7,1320,0.0,1995,0.0,47.6959,-122.376,1380,0,9240,0.42857142857142855,4.0,92316.0,6.53
4036,619000.0,3,2.5,2040,7503,2.0,0.0,0.0,3,8,2040,0.0,1987,0.0,47.5718,-122.021,2170,0,16320,0.375,6.25,100725.0,12.11
4037,494000.0,4,2.25,1790,42000,1.0,0.0,0.0,3,7,1170,620.0,1983,0.0,47.4819,-121.744,2060,0,12530,0.42857142857142855,5.0625,93380.0,33.74
4038,412450.0,3,2.0,1910,13505,1.0,0.0,0.0,3,8,1910,0.0,1955,0.0,47.7114,-122.23,2010,0,15280,0.375,4.0,81694.0,10.88
4039,580000.0,3,1.75,1460,2800,2.0,0.0,0.0,3,7,1460,0.0,1928,0.0,47.6779,-122.371,1220,0,10220,0.42857142857142855,3.0625,92316.0,4.55
4040,269900.0,3,1.5,1420,22100,1.0,0.0,0.0,5,7,1420,0.0,1957,0.0,47.4193,-122.149,1540,0,9940,0.7142857142857143,2.25,89352.0,22.04
4041,704300.0,4,1.5,1790,4080,1.5,0.0,0.0,5,7,1790,0.0,1928,0.0,47.5749,-122.291,1710,0,12530,0.7142857142857143,2.25,62633.0,7.82
4042,267000.0,3,2.0,1390,6005,2.0,0.0,0.0,3,8,1390,0.0,2005,0.0,47.2117,-121.99,1264,0,11120,0.375,4.0,62842.0,47.52
4043,310000.0,4,1.75,1880,12150,1.0,0.0,0.0,3,7,1280,600.0,1976,0.0,47.3272,-122.363,1980,0,13160,0.42857142857142855,3.0625,72303.0,34.04
4044,227064.0,3,1.5,1570,10824,2.0,0.0,0.0,3,7,1570,0.0,1908,0.0,47.54,-122.275,1530,0,10990,0.42857142857142855,2.25,55725.0,9.78
4045,925000.0,3,2.5,2690,7000,2.0,0.0,0.0,5,7,1840,850.0,1943,0.0,47.6784,-122.277,1800,0,18830,0.7142857142857143,6.25,92039.0,8.79
4046,245000.0,3,1.75,1670,11452,1.0,0.0,2.0,3,8,1670,0.0,1992,0.0,47.1913,-122.015,1820,0,13360,0.375,3.0625,62842.0,49.11
4047,339888.0,3,1.0,1040,7490,1.0,0.0,0.0,3,7,1040,0.0,1969,0.0,47.7137,-122.213,1520,0,7280,0.42857142857142855,1.0,81694.0,9.9
4048,439000.0,4,2.0,1560,7500,1.0,0.0,0.0,4,7,1560,0.0,1968,0.0,47.7281,-122.181,1730,0,10920,0.5714285714285714,4.0,81694.0,9.1
4049,400000.0,2,1.0,1470,6120,1.0,0.0,0.0,2,7,1470,0.0,1940,0.0,47.6914,-122.287,1840,0,10290,0.2857142857142857,1.0,92039.0,9.05
4050,560000.0,3,2.25,2070,15002,1.5,0.0,0.0,3,8,2070,0.0,1955,2013.0,47.7635,-122.274,2070,1,16560,0.375,5.0625,75839.0,6.27
4051,703011.0,2,1.0,1370,5922,1.0,0.0,2.0,3,8,1130,240.0,1941,0.0,47.6473,-122.406,2460,0,10960,0.375,1.0,87486.0,2.44
4052,363000.0,2,1.0,1120,4800,1.0,0.0,0.0,3,7,770,291.85172397483797,1926,0.0,47.5669,-122.372,1510,0,7840,0.42857142857142855,1.0,68342.0,7.82
4053,650000.0,4,2.75,2640,6240,2.0,0.0,0.0,3,9,2640,0.0,2001,0.0,47.5788,-122.059,2640,0,23760,0.3333333333333333,7.5625,150301.0,10.25
4054,299950.0,3,1.0,1030,9916,1.0,0.0,0.0,4,7,1030,0.0,1972,0.0,47.7218,-122.176,1470,0,7210,0.5714285714285714,1.0,81694.0,8.33
4055,228950.0,3,1.0,1120,6625,1.0,0.0,0.0,3,6,1120,0.0,1942,0.0,47.4879,-122.332,1120,0,6720,0.5,1.0,49188.0,16.94
4056,465000.0,4,1.75,1730,11700,1.0,0.0,0.0,3,7,880,850.0,1956,0.0,47.6031,-122.13,1570,0,12110,0.42857142857142855,3.0625,86005.0,4.48
4057,725000.0,3,2.5,2090,9847,2.0,0.0,2.0,3,9,2090,0.0,1983,0.0,47.5651,-122.114,2860,0,18810,0.3333333333333333,6.25,113778.0,7.97
4058,212500.0,3,1.0,920,14400,1.0,0.0,0.0,4,7,920,0.0,1977,0.0,47.2816,-122.269,1170,0,6440,0.5714285714285714,1.0,71555.0,37.27
4059,526000.0,4,2.25,2970,54450,2.0,0.0,0.0,3,8,2970,0.0,1983,1998.0,47.4338,-122.146,2260,1,23760,0.375,5.0625,82134.0,20.5
4060,383000.0,3,2.5,1720,10031,2.0,0.0,0.0,3,8,1720,0.0,1993,0.0,47.7688,-122.238,2280,0,13760,0.375,6.25,90588.0,6.24
4061,244000.0,3,1.75,1460,4692,1.0,0.0,0.0,3,7,1460,0.0,1988,0.0,47.472,-122.192,1600,0,10220,0.42857142857142855,3.0625,61736.0,15.81
4062,565000.0,3,1.5,1540,3570,1.5,0.0,0.0,5,7,1490,50.0,1930,0.0,47.6692,-122.325,1620,0,10780,0.7142857142857143,2.25,49647.0,5.28
4063,373000.0,8,3.0,2850,12714,1.0,0.0,0.0,3,7,2850,0.0,1959,0.0,47.4859,-122.205,1480,0,19950,0.42857142857142855,9.0,61736.0,14.24
4064,300000.0,3,2.0,1310,9855,1.0,0.0,0.0,3,7,1310,0.0,1962,0.0,47.7296,-122.241,1310,0,9170,0.42857142857142855,4.0,81694.0,10.32
4065,405000.0,5,2.5,2430,4781,2.0,0.0,0.0,3,9,2430,0.0,2001,0.0,47.4487,-122.117,2420,0,21870,0.3333333333333333,6.25,82134.0,19.51
4066,979000.0,3,1.5,1700,14133,1.0,0.0,1.0,4,8,1700,0.0,1954,0.0,47.6166,-122.22,2630,0,13600,0.5,2.25,102374.0,1.22
4067,324888.0,4,1.75,2160,28750,2.0,0.0,0.0,4,8,2160,0.0,1978,0.0,47.3212,-122.118,1790,0,17280,0.5,3.0625,74144.0,33.19
4068,445000.0,3,1.5,860,3200,1.0,0.0,0.0,3,6,860,0.0,1929,0.0,47.6791,-122.362,1220,0,5160,0.5,2.25,92316.0,4.8
4069,761000.0,3,3.5,2050,2020,2.0,0.0,0.0,3,8,1520,530.0,2006,0.0,47.6235,-122.306,1230,0,16400,0.375,12.25,103816.0,5.54
4070,435000.0,4,2.0,1650,4745,1.0,0.0,0.0,3,7,1130,520.0,1972,0.0,47.7359,-122.18,1650,0,11550,0.42857142857142855,4.0,81694.0,9.73
4071,252000.0,3,2.25,1570,8410,1.0,0.0,0.0,3,7,1180,390.0,1991,0.0,47.1942,-121.99,1540,0,10990,0.42857142857142855,5.0625,62842.0,49.38
4072,350000.0,3,1.75,1660,10150,1.5,0.0,0.0,3,7,1660,0.0,1957,0.0,47.7512,-122.342,1640,0,11620,0.42857142857142855,3.0625,53836.0,9.23
4073,875000.0,3,1.0,1220,8119,1.0,0.0,0.0,4,7,1220,0.0,1955,0.0,47.6328,-122.236,1910,0,8540,0.5714285714285714,1.0,174063.0,3.17
4074,940000.0,3,1.0,1220,8119,1.0,0.0,0.0,4,7,1220,0.0,1955,0.0,47.6328,-122.236,1910,0,8540,0.5714285714285714,1.0,174063.0,3.17
4075,280000.0,3,2.0,1780,11342,1.0,0.0,0.0,3,7,1780,0.0,1964,0.0,47.4617,-122.327,2140,0,12460,0.42857142857142855,4.0,46871.0,19.27
4076,450000.0,3,2.5,2180,4226,2.0,0.0,0.0,3,8,2180,0.0,2004,0.0,47.7733,-122.226,2540,0,17440,0.375,6.25,76961.0,6.24
4077,905000.0,3,2.5,3520,237402,2.5,0.0,0.0,3,9,3520,0.0,2004,0.0,47.2687,-122.056,2310,0,31680,0.3333333333333333,6.25,74144.0,39.97
4078,382450.0,3,2.5,2220,20531,2.0,0.0,0.0,3,8,2220,0.0,1998,0.0,47.2864,-122.264,2420,0,17760,0.375,6.25,71555.0,36.7
4079,246700.0,3,2.0,1610,13309,1.0,0.0,0.0,4,7,1610,0.0,1967,0.0,47.3398,-122.133,1610,0,11270,0.5714285714285714,4.0,89352.0,30.95
4080,220000.0,3,1.5,1070,9331,1.0,0.0,0.0,3,6,1070,0.0,1956,0.0,47.7633,-122.313,1480,0,6420,0.5,2.25,75839.0,6.98
4081,555750.0,3,1.0,1060,4880,1.0,0.0,0.0,2,6,910,150.0,1913,0.0,47.5545,-122.288,1200,0,6360,0.3333333333333333,1.0,55725.0,9.12
4082,262500.0,3,1.5,1160,8906,1.0,0.0,0.0,3,7,1160,0.0,1962,0.0,47.5362,-122.29,1160,0,8120,0.42857142857142855,2.25,55725.0,10.77
4083,515000.0,2,1.0,910,4725,1.0,0.0,0.0,3,7,910,0.0,1949,0.0,47.676,-122.281,1600,0,6370,0.42857142857142855,1.0,92039.0,8.4
4084,499500.0,3,2.5,2970,21907,2.0,0.0,0.0,3,9,2970,0.0,1998,0.0,47.4741,-122.099,2040,0,26730,0.3333333333333333,6.25,93918.0,17.28
4085,135000.0,1,1.0,790,13062,1.0,0.0,0.0,3,6,790,0.0,1942,0.0,47.4919,-122.311,1240,0,4740,0.5,1.0,49188.0,15.76
4086,462500.0,2,2.0,1540,7290,2.0,0.0,0.0,3,7,1540,0.0,1948,1983.0,47.551,-122.395,1540,1,10780,0.42857142857142855,4.0,90625.0,9.68
4087,937500.0,4,2.5,3130,21100,1.0,0.0,4.0,3,9,2530,600.0,1956,0.0,47.7598,-122.372,3680,0,28170,0.3333333333333333,6.25,92938.0,9.99
4088,458000.0,3,1.5,1470,9570,1.0,0.0,0.0,3,7,1280,190.0,1941,0.0,47.7032,-122.306,1390,0,10290,0.42857142857142855,2.25,54561.0,9.07
4089,845000.0,4,2.75,3160,7143,1.5,0.0,0.0,3,8,2100,1060.0,1933,0.0,47.6513,-122.406,2200,0,25280,0.375,7.5625,87486.0,2.67
4090,660000.0,3,2.25,2675,40910,2.0,0.0,0.0,3,8,2675,0.0,1984,0.0,47.5916,-122.055,2300,0,21400,0.375,5.0625,150301.0,9.01
4091,265000.0,3,2.0,1340,6783,1.0,0.0,0.0,4,7,1340,0.0,1987,0.0,47.3504,-122.177,1630,0,9380,0.5714285714285714,4.0,52713.0,29.37
4092,599999.0,9,4.5,3830,6988,2.5,0.0,0.0,3,7,2450,1380.0,1938,0.0,47.6927,-122.338,1460,0,26810,0.42857142857142855,20.25,81330.0,6.83
4093,280000.0,3,2.5,1800,8697,2.0,0.0,0.0,3,8,1800,0.0,1987,0.0,47.3115,-122.4,1770,0,14400,0.375,6.25,72303.0,36.25
4094,1060000.0,3,3.25,2990,189852,2.0,0.0,0.0,4,10,2990,291.85172397483797,1974,0.0,47.746,-122.138,3500,0,29900,0.4,10.5625,106545.0,9.26
4095,875000.0,4,3.0,3720,14125,1.0,0.0,0.0,4,9,1930,1790.0,1960,0.0,47.5911,-122.177,3160,0,33480,0.4444444444444444,9.0,88940.0,3.07
4096,125000.0,3,1.0,920,7276,1.0,0.0,0.0,4,6,920,0.0,1961,0.0,47.285,-122.211,1120,0,5520,0.6666666666666666,1.0,45078.0,36.58
4097,634800.0,4,3.0,3280,4904,2.0,0.0,0.0,3,7,3280,0.0,2005,0.0,47.6802,-122.033,2600,0,22960,0.42857142857142855,9.0,120970.0,5.3
4098,269950.0,4,1.0,1440,9600,1.0,0.0,0.0,2,7,1440,0.0,1964,0.0,47.3168,-122.264,1740,0,10080,0.2857142857142857,1.0,71555.0,33.34
4099,359950.0,3,2.25,1940,11612,1.0,0.0,0.0,4,8,1100,840.0,1981,0.0,47.5018,-122.23,2180,0,15520,0.5,5.0625,60839.0,12.62
4100,417000.0,3,1.75,1590,11454,1.0,0.0,0.0,4,8,1590,0.0,1979,0.0,47.5049,-122.186,1970,0,12720,0.5,3.0625,73330.0,12.2
4101,389000.0,2,2.0,1340,4122,1.0,0.0,0.0,3,8,1340,0.0,2007,0.0,47.7182,-122.022,1350,0,10720,0.375,4.0,120970.0,8.24
4102,1040000.0,4,2.5,3770,10893,2.0,0.0,2.0,3,11,3770,0.0,1997,0.0,47.5646,-122.129,3710,0,41470,0.2727272727272727,6.25,113778.0,7.3
4103,698000.0,6,2.5,2680,11250,1.0,0.0,0.0,5,7,1340,1340.0,1967,0.0,47.6553,-122.19,2200,0,18760,0.7142857142857143,6.25,105449.0,4.15
4104,685000.0,4,2.5,2820,10125,2.0,0.0,0.0,3,8,2820,0.0,2008,0.0,47.7494,-122.304,1560,0,22560,0.375,6.25,75839.0,8.18
4105,198500.0,3,1.75,1520,7137,1.0,0.0,0.0,3,5,1520,0.0,1932,0.0,47.4924,-122.311,1240,0,7600,0.6,3.0625,49188.0,15.71
4106,350000.0,4,2.5,2560,5428,2.0,0.0,0.0,3,8,2560,0.0,2012,0.0,47.3835,-122.095,2620,0,20480,0.375,6.25,89352.0,26.9
4107,649950.0,3,2.5,3310,387684,1.0,0.0,0.0,3,8,2160,1150.0,1919,1996.0,47.4167,-121.936,2340,1,26480,0.375,6.25,96134.0,29.2
4108,441000.0,3,1.5,1540,7200,1.0,0.0,0.0,3,7,1540,0.0,1968,0.0,47.7357,-122.195,1560,0,10780,0.42857142857142855,2.25,76961.0,10.43
4109,462600.0,3,1.75,1430,11761,1.0,0.0,0.0,4,8,1430,0.0,1964,0.0,47.6686,-122.157,2040,0,11440,0.5,3.0625,106468.0,4.21
4110,365070.0,4,2.5,2506,6232,2.0,0.0,0.0,3,7,2506,0.0,2006,0.0,47.3734,-122.182,2070,0,17542,0.42857142857142855,6.25,52713.0,26.8
4111,550000.0,4,2.0,2250,7500,1.0,0.0,0.0,5,7,1200,1050.0,1956,0.0,47.5877,-122.157,1440,0,15750,0.7142857142857143,4.0,88940.0,4.0
4112,470000.0,5,1.75,2740,9600,1.0,0.0,0.0,4,7,1370,1370.0,1945,0.0,47.5738,-122.315,1990,0,19180,0.5714285714285714,3.0625,62633.0,8.45
4113,340000.0,3,1.75,1540,10400,1.0,0.0,0.0,3,6,1540,0.0,1977,0.0,47.5651,-121.89,1090,0,9240,0.5,3.0625,112308.0,19.42
4114,910000.0,4,2.75,4190,38912,1.0,0.0,0.0,4,9,2040,2150.0,1965,0.0,47.6472,-122.157,3050,0,37710,0.4444444444444444,7.5625,88940.0,3.88
4115,405000.0,4,1.75,1690,8392,1.0,0.0,0.0,3,7,1190,500.0,1979,0.0,47.773,-122.256,1880,0,11830,0.42857142857142855,3.0625,90588.0,5.36
4116,661000.0,4,2.25,1990,4600,1.5,0.0,2.0,4,8,1420,570.0,1932,0.0,47.5638,-122.38,1810,0,15920,0.5,5.0625,68342.0,8.16
4117,635000.0,4,2.5,2410,7069,2.0,0.0,0.0,3,9,2410,0.0,1993,0.0,47.7094,-122.234,2240,0,21690,0.3333333333333333,6.25,81694.0,10.78
4118,282000.0,2,1.0,1150,6098,1.0,0.0,0.0,3,7,950,200.0,1948,0.0,47.7259,-122.328,1790,0,8050,0.42857142857142855,1.0,54561.0,10.53
4119,235000.0,4,1.75,1720,10137,2.0,0.0,0.0,3,7,1720,0.0,1956,0.0,47.4424,-122.276,1350,0,12040,0.42857142857142855,3.0625,42965.0,19.82
4120,277500.0,3,2.0,1260,22100,2.0,0.0,0.0,4,7,1260,0.0,1981,0.0,47.2772,-122.354,1430,0,8820,0.5714285714285714,4.0,72303.0,39.1
4121,346500.0,5,2.5,2020,8250,1.0,0.0,0.0,4,8,1430,590.0,1978,0.0,47.4432,-122.135,1680,0,16160,0.5,6.25,82134.0,19.68
4122,480000.0,5,2.25,2240,5500,1.0,0.0,0.0,3,7,1490,750.0,1959,0.0,47.5305,-122.391,2010,0,15680,0.42857142857142855,5.0625,90625.0,11.91
4123,360000.0,4,2.25,1930,6508,2.0,0.0,0.0,3,8,1930,0.0,1996,0.0,47.7458,-121.977,2170,0,15440,0.375,5.0625,96630.0,12.79
4124,245000.0,3,2.5,1820,6785,1.0,0.0,0.0,3,7,1420,400.0,1994,0.0,47.3201,-122.177,1710,0,12740,0.42857142857142855,6.25,74144.0,32.74
4125,625000.0,3,3.5,1560,1490,2.0,0.0,0.0,3,8,1240,320.0,1995,0.0,47.6248,-122.319,1560,0,12480,0.375,12.25,75155.0,4.57
4126,750500.0,5,3.0,2170,2440,1.5,0.0,0.0,4,8,1450,720.0,1911,0.0,47.6724,-122.317,2070,0,17360,0.5,9.0,92039.0,5.97
4127,525000.0,3,1.75,1600,9579,1.0,0.0,0.0,3,8,1180,420.0,1977,0.0,47.7662,-122.159,1750,0,12800,0.375,3.0625,106545.0,10.38
4128,740000.0,4,3.5,3760,57063,2.0,0.0,0.0,3,9,2950,810.0,1998,0.0,47.6328,-121.964,2870,0,33840,0.3333333333333333,12.25,120970.0,10.92
4129,523000.0,3,1.5,1240,7735,1.0,0.0,0.0,4,7,1240,0.0,1957,0.0,47.601000000000006,-122.122,1260,0,8680,0.5714285714285714,2.25,86005.0,5.13
4130,292000.0,3,1.75,1090,4500,1.5,0.0,0.0,5,8,1090,0.0,1929,0.0,47.5157,-122.256,1640,0,8720,0.625,3.0625,55725.0,11.59
4131,625000.0,4,2.5,2740,9599,1.0,0.0,2.0,3,8,1820,920.0,1961,0.0,47.7728,-122.385,2660,0,21920,0.375,6.25,92938.0,9.89
4132,700000.0,3,2.5,3110,11727,2.0,0.0,2.0,3,9,3110,0.0,2002,0.0,47.5445,-121.871,4240,0,27990,0.3333333333333333,6.25,120814.0,21.93
4133,399950.0,3,2.5,1610,1320,2.0,0.0,0.0,3,7,1280,330.0,2007,0.0,47.6,-122.298,1480,0,11270,0.42857142857142855,6.25,62633.0,7.2
4134,545000.0,4,3.5,1880,1341,3.0,0.0,0.0,3,8,1650,230.0,2007,0.0,47.6053,-122.306,1740,0,15040,0.375,12.25,60563.0,6.4
4135,339999.0,4,2.0,1740,6369,1.0,0.0,0.0,5,6,870,870.0,1954,0.0,47.7461,-122.332,1560,0,10440,0.8333333333333334,4.0,53836.0,9.33
4136,1210000.0,4,2.25,3270,6000,2.0,0.0,0.0,5,8,2180,1090.0,1909,0.0,47.6101,-122.286,2880,0,26160,0.625,5.0625,60563.0,6.14
4137,545000.0,3,2.5,1990,5149,2.0,0.0,0.0,3,8,1990,0.0,2003,0.0,47.5895,-122.019,2280,0,15920,0.375,6.25,150301.0,10.53
4138,260000.0,4,1.75,1960,8400,1.0,0.0,0.0,4,8,1960,0.0,1967,0.0,47.3111,-122.379,2080,0,15680,0.5,3.0625,72303.0,36.14
4139,526000.0,3,1.75,1680,3420,1.0,0.0,0.0,3,7,960,720.0,1992,0.0,47.6854,-122.291,1680,0,11760,0.42857142857142855,3.0625,92039.0,8.39
4140,701000.0,4,3.0,2910,8540,2.0,0.0,0.0,3,9,2910,0.0,2003,0.0,47.5223,-122.156,3040,0,26190,0.3333333333333333,9.0,93918.0,10.81
4141,290000.0,3,2.25,1500,7482,1.0,0.0,0.0,4,7,1210,290.0,1968,0.0,47.4619,-122.187,1480,0,10500,0.5714285714285714,5.0625,61736.0,16.95
4142,330600.0,1,1.0,580,1799,1.0,0.0,0.0,3,7,580,0.0,1908,2005.0,47.6829,-122.375,1260,1,4060,0.42857142857142855,1.0,92316.0,5.09
4143,550500.0,3,1.75,2540,8280,1.0,0.0,0.0,3,7,1270,1270.0,1949,0.0,47.7219,-122.358,1950,0,17780,0.42857142857142855,3.0625,92938.0,9.53
4144,430000.0,2,1.0,950,6426,1.0,0.0,0.0,3,7,950,0.0,1949,0.0,47.5653,-122.37,1360,0,6650,0.42857142857142855,1.0,68342.0,8.01
4146,260600.0,2,1.0,810,4560,1.0,0.0,0.0,3,7,810,0.0,1928,0.0,47.5425,-122.376,1490,0,5670,0.42857142857142855,1.0,68342.0,10.53
4147,825000.0,5,3.0,4080,7500,2.0,0.0,2.0,4,8,2720,1360.0,1961,0.0,47.6722,-122.349,2000,0,32640,0.5,9.0,81330.0,4.43
4148,378950.0,4,2.0,1820,8400,1.0,0.0,0.0,5,7,1300,520.0,1956,0.0,47.7615,-122.329,1700,0,12740,0.7142857142857143,4.0,75839.0,7.74
4149,435000.0,4,2.5,2650,9065,2.0,0.0,0.0,3,7,2650,0.0,2000,0.0,47.7258,-121.959,2590,0,18550,0.42857142857142855,6.25,96630.0,12.5
4150,631000.0,3,2.25,1670,1396,2.0,0.0,0.0,3,9,1250,420.0,2015,0.0,47.6814,-122.288,1610,0,15030,0.3333333333333333,5.0625,92039.0,8.29
4151,415000.0,3,2.5,2480,8342,2.0,0.0,0.0,3,8,2480,0.0,1986,0.0,47.4381,-122.134,2300,0,19840,0.375,6.25,82134.0,20.25
4152,222000.0,3,1.75,1240,7560,1.0,0.0,0.0,3,8,1070,170.0,1967,0.0,47.333,-122.3,1650,0,9920,0.375,3.0625,46250.0,32.06
4153,245000.0,3,2.0,1390,8250,1.0,0.0,0.0,3,7,1390,0.0,1987,0.0,47.3707,-122.094,1390,0,9730,0.42857142857142855,4.0,89352.0,28.29
4154,720000.0,3,2.5,2880,10126,2.0,0.0,0.0,4,10,2880,0.0,1985,0.0,47.6319,-122.037,2960,0,28800,0.4,6.25,145262.0,6.14
